order_id,return_type,return_reason,refund_amount
ORD_005518,Customer Return,Size / Fit Issue,2050.1
ORD_005519,Customer Return,Size / Fit Issue,3387.9
ORD_005524,RTO (Undelivered),Customer Refused at Doorstep,3132.8
ORD_005527,Customer Return,Quality Not as Expected,1845.9
ORD_005530,Customer Return,Defective / Damaged Item,705.0
ORD_005531,Customer Return,Late Delivery,1568.8
ORD_005532,Customer Return,Found Better Price Elsewhere,2560.3
ORD_005539,Customer Return,Size / Fit Issue,1711.0
ORD_005540,Customer Return,Quality Not as Expected,284.2
ORD_005543,Customer Return,Size / Fit Issue,2584.1
ORD_005544,Customer Return,Size / Fit Issue,5355.8
ORD_005550,Customer Return,Defective / Damaged Item,1211.0
ORD_005552,Customer Return,Size / Fit Issue,524.8
ORD_005554,Customer Return,Size / Fit Issue,1413.6
ORD_005561,RTO (Undelivered),Customer Refused at Doorstep,3749.6
ORD_005564,Customer Return,Defective / Damaged Item,2946.5
ORD_005565,Customer Return,Size / Fit Issue,835.6
ORD_005572,Customer Return,Size / Fit Issue,1196.8
ORD_005573,RTO (Undelivered),Customer Refused at Doorstep,3381.2
ORD_005578,RTO (Undelivered),Customer Refused at Doorstep,2192.4
ORD_005579,Customer Return,Quality Not as Expected,661.2
ORD_005581,RTO (Undelivered),Customer Refused at Doorstep,2971.6
ORD_005583,Customer Return,Quality Not as Expected,5855.4
ORD_005587,Customer Return,Size / Fit Issue,3542.8
ORD_005591,Customer Return,Size / Fit Issue,1209.0
ORD_005592,Customer Return,Quality Not as Expected,1184.0
ORD_005596,RTO (Undelivered),Customer Refused at Doorstep,700.9
ORD_005602,Customer Return,Quality Not as Expected,3686.0
ORD_005603,Customer Return,Defective / Damaged Item,3907.5
ORD_005605,Customer Return,Quality Not as Expected,3017.8
ORD_005608,RTO (Undelivered),Customer Refused at Doorstep,1512.0
ORD_005610,RTO (Undelivered),Customer Refused at Doorstep,2311.9
ORD_005617,Customer Return,Defective / Damaged Item,5029.9
ORD_005619,RTO (Undelivered),Customer Refused at Doorstep,1232.2
ORD_005620,Customer Return,Found Better Price Elsewhere,2980.3
ORD_005627,RTO (Undelivered),Customer Refused at Doorstep,2953.2
ORD_005630,Customer Return,Size / Fit Issue,1420.8
ORD_005632,Customer Return,Quality Not as Expected,2129.0
ORD_005637,Customer Return,Size / Fit Issue,638.4
ORD_005647,Customer Return,Size / Fit Issue,2910.4
ORD_005648,Customer Return,Size / Fit Issue,2758.4
ORD_005657,Customer Return,Size / Fit Issue,2874.3
ORD_005659,Customer Return,Size / Fit Issue,2360.4
ORD_005672,Customer Return,Found Better Price Elsewhere,1037.3
ORD_005676,RTO (Undelivered),Customer Refused at Doorstep,4777.1
ORD_005680,RTO (Undelivered),Customer Refused at Doorstep,3990.0
ORD_005683,Customer Return,Size / Fit Issue,2429.6
ORD_005691,Customer Return,Late Delivery,4272.2
ORD_005692,Customer Return,Size / Fit Issue,4172.5
ORD_005696,Customer Return,Quality Not as Expected,4938.6
ORD_005700,RTO (Undelivered),Customer Refused at Doorstep,327.6
ORD_005704,Customer Return,Size / Fit Issue,2998.3
ORD_005709,Customer Return,Size / Fit Issue,1196.8
ORD_005712,RTO (Undelivered),Customer Refused at Doorstep,7213.5
ORD_005713,RTO (Undelivered),Customer Refused at Doorstep,2360.6
ORD_005723,RTO (Undelivered),Customer Refused at Doorstep,517.0
ORD_005728,Customer Return,Size / Fit Issue,468.0
ORD_005734,Customer Return,Size / Fit Issue,2160.3
ORD_005742,Customer Return,Quality Not as Expected,5150.6
ORD_005743,Customer Return,Quality Not as Expected,4130.5
ORD_005744,Customer Return,Late Delivery,2765.4
ORD_005761,Customer Return,Size / Fit Issue,3354.6
ORD_005768,Customer Return,Quality Not as Expected,1327.5
ORD_005770,RTO (Undelivered),Customer Refused at Doorstep,1493.1
ORD_005773,RTO (Undelivered),Customer Refused at Doorstep,1505.7
ORD_005778,RTO (Undelivered),Customer Refused at Doorstep,3418.5
ORD_005783,Customer Return,Quality Not as Expected,3450.5
ORD_005788,RTO (Undelivered),Customer Refused at Doorstep,1216.0
ORD_005791,RTO (Undelivered),Customer Refused at Doorstep,1012.2
ORD_005794,Customer Return,Late Delivery,6113.2
ORD_005795,Customer Return,Quality Not as Expected,1726.2
ORD_005802,Customer Return,Late Delivery,1686.4
ORD_005803,RTO (Undelivered),Customer Refused at Doorstep,863.6
ORD_005806,Customer Return,Size / Fit Issue,931.0
ORD_005807,Customer Return,Size / Fit Issue,619.1
ORD_005810,RTO (Undelivered),Customer Refused at Doorstep,3403.4
ORD_005813,Customer Return,Found Better Price Elsewhere,6067.9
ORD_005814,RTO (Undelivered),Customer Refused at Doorstep,899.1
ORD_005818,RTO (Undelivered),Customer Refused at Doorstep,3794.0
ORD_005820,RTO (Undelivered),Customer Refused at Doorstep,1701.5
ORD_005837,RTO (Undelivered),Customer Refused at Doorstep,6406.4
ORD_005851,RTO (Undelivered),Customer Refused at Doorstep,1642.5
ORD_005852,Customer Return,Size / Fit Issue,2134.6
ORD_005855,Customer Return,Late Delivery,6316.5
ORD_005860,Customer Return,Quality Not as Expected,3115.3
ORD_005867,RTO (Undelivered),Customer Refused at Doorstep,608.0
ORD_005873,Customer Return,Defective / Damaged Item,1375.4
ORD_005877,RTO (Undelivered),Customer Refused at Doorstep,2834.0
ORD_005878,Customer Return,Late Delivery,910.2
ORD_005885,Customer Return,Size / Fit Issue,424.0
ORD_005891,Customer Return,Quality Not as Expected,870.0
ORD_005893,RTO (Undelivered),Customer Refused at Doorstep,1866.0
ORD_005895,Customer Return,Size / Fit Issue,1070.1
ORD_005901,RTO (Undelivered),Customer Refused at Doorstep,1018.4
ORD_005902,RTO (Undelivered),Customer Refused at Doorstep,1743.9
ORD_005908,Customer Return,Size / Fit Issue,3357.2
ORD_005910,Customer Return,Size / Fit Issue,3184.8
ORD_005911,Customer Return,Size / Fit Issue,1289.6
ORD_005914,RTO (Undelivered),Customer Refused at Doorstep,1310.4
ORD_005916,Customer Return,Size / Fit Issue,526.4
ORD_005921,Customer Return,Size / Fit Issue,2720.0
ORD_005924,RTO (Undelivered),Customer Refused at Doorstep,2332.2
ORD_005927,RTO (Undelivered),Customer Refused at Doorstep,817.8
ORD_005928,Customer Return,Size / Fit Issue,1606.4
ORD_005932,RTO (Undelivered),Customer Refused at Doorstep,672.3
ORD_005933,Customer Return,Quality Not as Expected,2476.5
ORD_005946,RTO (Undelivered),Customer Refused at Doorstep,355.1
ORD_005948,Customer Return,Quality Not as Expected,2212.0
ORD_005951,Customer Return,Size / Fit Issue,2894.0
ORD_005956,RTO (Undelivered),Customer Refused at Doorstep,1657.6
ORD_005957,Customer Return,Defective / Damaged Item,2471.2
ORD_005959,Customer Return,Quality Not as Expected,1533.0
ORD_005960,Customer Return,Size / Fit Issue,1462.8
ORD_005961,Customer Return,Quality Not as Expected,2291.2
ORD_005964,Customer Return,Size / Fit Issue,2048.0
ORD_005966,Customer Return,Quality Not as Expected,1857.9
ORD_005973,Customer Return,Size / Fit Issue,1955.8
ORD_005974,Customer Return,Found Better Price Elsewhere,1079.2
ORD_005977,Customer Return,Found Better Price Elsewhere,4195.8
ORD_005984,Customer Return,Late Delivery,3013.5
ORD_005985,Customer Return,Quality Not as Expected,1502.3
ORD_005986,RTO (Undelivered),Customer Refused at Doorstep,1903.2
ORD_005989,Customer Return,Size / Fit Issue,2293.3
ORD_005995,RTO (Undelivered),Customer Refused at Doorstep,2396.6
ORD_006003,Customer Return,Size / Fit Issue,2479.4
ORD_006008,Customer Return,Late Delivery,5234.6
ORD_006010,Customer Return,Quality Not as Expected,2020.0
ORD_006014,RTO (Undelivered),Customer Refused at Doorstep,1822.4
ORD_006018,RTO (Undelivered),Customer Refused at Doorstep,1500.6
ORD_006025,Customer Return,Quality Not as Expected,977.6
ORD_006029,RTO (Undelivered),Customer Refused at Doorstep,760.2
ORD_006035,Customer Return,Quality Not as Expected,3432.4
ORD_006043,Customer Return,Defective / Damaged Item,1626.0
ORD_006045,Customer Return,Size / Fit Issue,1365.0
ORD_006054,Customer Return,Size / Fit Issue,3175.1
ORD_006060,RTO (Undelivered),Customer Refused at Doorstep,453.6
ORD_006061,RTO (Undelivered),Customer Refused at Doorstep,3319.4
ORD_006062,Customer Return,Size / Fit Issue,2252.8
ORD_006064,Customer Return,Size / Fit Issue,1861.6
ORD_006065,RTO (Undelivered),Customer Refused at Doorstep,1238.4
ORD_006066,RTO (Undelivered),Customer Refused at Doorstep,752.4
ORD_006068,RTO (Undelivered),Customer Refused at Doorstep,1435.2
ORD_006074,Customer Return,Size / Fit Issue,1748.0
ORD_006079,Customer Return,Quality Not as Expected,3524.6
ORD_006085,RTO (Undelivered),Customer Refused at Doorstep,996.6
ORD_006086,RTO (Undelivered),Customer Refused at Doorstep,504.0
ORD_006092,Customer Return,Size / Fit Issue,3772.0
ORD_006093,Customer Return,Size / Fit Issue,3232.5
ORD_006099,Customer Return,Defective / Damaged Item,3162.3
ORD_006102,Customer Return,Size / Fit Issue,820.8
ORD_006107,Customer Return,Size / Fit Issue,4462.5
ORD_006108,Customer Return,Quality Not as Expected,3489.3
ORD_006117,Customer Return,Found Better Price Elsewhere,1224.5
ORD_006131,RTO (Undelivered),Customer Refused at Doorstep,744.2
ORD_006133,Customer Return,Size / Fit Issue,1890.6
ORD_006137,Customer Return,Size / Fit Issue,2013.0
ORD_006138,RTO (Undelivered),Customer Refused at Doorstep,1249.5
ORD_006141,RTO (Undelivered),Customer Refused at Doorstep,5696.9
ORD_006147,Customer Return,Size / Fit Issue,846.9
ORD_006151,Customer Return,Size / Fit Issue,630.0
ORD_006163,RTO (Undelivered),Customer Refused at Doorstep,590.4
ORD_006167,RTO (Undelivered),Customer Refused at Doorstep,855.5
ORD_006172,RTO (Undelivered),Customer Refused at Doorstep,1185.9
ORD_006174,RTO (Undelivered),Customer Refused at Doorstep,1792.8
ORD_006175,Customer Return,Size / Fit Issue,910.0
ORD_006180,Customer Return,Quality Not as Expected,3352.8
ORD_006189,Customer Return,Late Delivery,761.4
ORD_006190,Customer Return,Defective / Damaged Item,2148.8
ORD_006191,Customer Return,Size / Fit Issue,2686.5
ORD_006198,RTO (Undelivered),Customer Refused at Doorstep,3006.7
ORD_006204,Customer Return,Size / Fit Issue,4678.5
ORD_006205,Customer Return,Quality Not as Expected,2464.0
ORD_006208,Customer Return,Size / Fit Issue,2475.2
ORD_006209,RTO (Undelivered),Customer Refused at Doorstep,3078.8
ORD_006210,Customer Return,Quality Not as Expected,2834.0
ORD_006211,Customer Return,Late Delivery,3444.4
ORD_006213,RTO (Undelivered),Customer Refused at Doorstep,9222.7
ORD_006218,RTO (Undelivered),Customer Refused at Doorstep,1418.6
ORD_006219,RTO (Undelivered),Customer Refused at Doorstep,3404.9
ORD_006221,RTO (Undelivered),Customer Refused at Doorstep,2250.4
ORD_006223,Customer Return,Found Better Price Elsewhere,1682.1
ORD_006224,Customer Return,Quality Not as Expected,2182.8
ORD_006226,RTO (Undelivered),Customer Refused at Doorstep,361.2
ORD_006229,Customer Return,Quality Not as Expected,590.4
ORD_006231,Customer Return,Defective / Damaged Item,2307.7
ORD_006233,RTO (Undelivered),Customer Refused at Doorstep,1649.1
ORD_006237,RTO (Undelivered),Customer Refused at Doorstep,351.0
ORD_006239,RTO (Undelivered),Customer Refused at Doorstep,1474.6
ORD_006248,Customer Return,Quality Not as Expected,3681.5
ORD_006250,Customer Return,Size / Fit Issue,1705.1
ORD_006254,Customer Return,Quality Not as Expected,1078.0
ORD_006256,Customer Return,Size / Fit Issue,4268.1
ORD_006259,Customer Return,Quality Not as Expected,2604.8
ORD_006262,Customer Return,Quality Not as Expected,4222.6
ORD_006268,RTO (Undelivered),Customer Refused at Doorstep,1331.2
ORD_006269,RTO (Undelivered),Customer Refused at Doorstep,3209.9
ORD_006270,Customer Return,Quality Not as Expected,1641.5
ORD_006276,Customer Return,Defective / Damaged Item,1083.6
ORD_006284,Customer Return,Defective / Damaged Item,616.0
ORD_006285,RTO (Undelivered),Customer Refused at Doorstep,2633.5
ORD_006287,Customer Return,Quality Not as Expected,879.8
ORD_006288,Customer Return,Quality Not as Expected,873.6
ORD_006291,RTO (Undelivered),Customer Refused at Doorstep,1455.3
ORD_006294,RTO (Undelivered),Customer Refused at Doorstep,1431.4
ORD_006299,Customer Return,Quality Not as Expected,1226.4
ORD_006301,RTO (Undelivered),Customer Refused at Doorstep,4079.8
ORD_006302,Customer Return,Size / Fit Issue,1923.6
ORD_006303,Customer Return,Size / Fit Issue,550.8
ORD_006325,Customer Return,Defective / Damaged Item,1425.6
ORD_006327,Customer Return,Size / Fit Issue,732.6
ORD_006330,RTO (Undelivered),Customer Refused at Doorstep,2172.8
ORD_006336,RTO (Undelivered),Customer Refused at Doorstep,2415.0
ORD_006344,RTO (Undelivered),Customer Refused at Doorstep,863.6
ORD_006350,RTO (Undelivered),Customer Refused at Doorstep,1462.5
ORD_006360,Customer Return,Defective / Damaged Item,554.4
ORD_006363,RTO (Undelivered),Customer Refused at Doorstep,1168.4
ORD_006364,Customer Return,Size / Fit Issue,6537.0
ORD_006375,Customer Return,Size / Fit Issue,1264.8
ORD_006378,Customer Return,Quality Not as Expected,1492.4
ORD_006384,Customer Return,Found Better Price Elsewhere,3531.3
ORD_006387,Customer Return,Size / Fit Issue,2006.6
ORD_006390,RTO (Undelivered),Customer Refused at Doorstep,355.5
ORD_006393,Customer Return,Quality Not as Expected,309.6
ORD_006397,Customer Return,Quality Not as Expected,1260.9
ORD_006402,Customer Return,Size / Fit Issue,2358.7
ORD_006404,Customer Return,Size / Fit Issue,4263.6
ORD_006416,Customer Return,Found Better Price Elsewhere,2483.2
ORD_006426,Customer Return,Size / Fit Issue,1695.0
ORD_006436,Customer Return,Quality Not as Expected,2697.5
ORD_006439,Customer Return,Late Delivery,1125.0
ORD_006448,Customer Return,Late Delivery,1101.6
ORD_006454,RTO (Undelivered),Customer Refused at Doorstep,3008.0
ORD_006455,Customer Return,Quality Not as Expected,496.8
ORD_006472,RTO (Undelivered),Customer Refused at Doorstep,2659.6
ORD_006476,RTO (Undelivered),Customer Refused at Doorstep,391.5
ORD_006479,RTO (Undelivered),Customer Refused at Doorstep,3478.0
ORD_006482,RTO (Undelivered),Customer Refused at Doorstep,504.0
ORD_006485,Customer Return,Defective / Damaged Item,1304.0
ORD_006492,Customer Return,Size / Fit Issue,1998.7
ORD_006511,Customer Return,Found Better Price Elsewhere,932.2
ORD_006513,Customer Return,Size / Fit Issue,2553.2
ORD_006518,RTO (Undelivered),Customer Refused at Doorstep,1142.4
ORD_006520,RTO (Undelivered),Customer Refused at Doorstep,418.5
ORD_006521,RTO (Undelivered),Customer Refused at Doorstep,1749.6
ORD_006523,Customer Return,Quality Not as Expected,1825.1
ORD_006526,RTO (Undelivered),Customer Refused at Doorstep,1222.7
ORD_006527,RTO (Undelivered),Customer Refused at Doorstep,194.7
ORD_006529,RTO (Undelivered),Customer Refused at Doorstep,1357.5
ORD_006535,Customer Return,Size / Fit Issue,1360.8
ORD_006536,Customer Return,Size / Fit Issue,1530.9
ORD_006553,Customer Return,Size / Fit Issue,1922.8
ORD_006559,Customer Return,Size / Fit Issue,1902.4
ORD_006562,Customer Return,Defective / Damaged Item,1428.0
ORD_006563,Customer Return,Defective / Damaged Item,2690.9
ORD_006568,RTO (Undelivered),Customer Refused at Doorstep,3009.9
ORD_006570,RTO (Undelivered),Customer Refused at Doorstep,2720.0
ORD_006573,Customer Return,Quality Not as Expected,3751.2
ORD_006575,Customer Return,Defective / Damaged Item,3403.4
ORD_006576,RTO (Undelivered),Customer Refused at Doorstep,2540.0
ORD_006579,Customer Return,Quality Not as Expected,6858.5
ORD_006580,RTO (Undelivered),Customer Refused at Doorstep,2494.8
ORD_006583,Customer Return,Size / Fit Issue,2095.8
ORD_006591,RTO (Undelivered),Customer Refused at Doorstep,604.8
ORD_006593,Customer Return,Size / Fit Issue,2032.8
ORD_006596,RTO (Undelivered),Customer Refused at Doorstep,2423.3
ORD_006602,Customer Return,Quality Not as Expected,1938.0
ORD_006604,RTO (Undelivered),Customer Refused at Doorstep,1092.0
ORD_006607,RTO (Undelivered),Customer Refused at Doorstep,2603.0
ORD_006610,Customer Return,Size / Fit Issue,7897.8
ORD_006611,Customer Return,Size / Fit Issue,1907.2
ORD_006613,RTO (Undelivered),Customer Refused at Doorstep,3907.5
ORD_006616,Customer Return,Found Better Price Elsewhere,1239.0
ORD_006618,Customer Return,Late Delivery,2183.8
ORD_006619,RTO (Undelivered),Customer Refused at Doorstep,1982.6
ORD_006620,RTO (Undelivered),Customer Refused at Doorstep,905.0
ORD_006622,Customer Return,Quality Not as Expected,1273.0
ORD_006624,RTO (Undelivered),Customer Refused at Doorstep,2136.1
ORD_006625,Customer Return,Size / Fit Issue,7657.9
ORD_006629,Customer Return,Size / Fit Issue,2864.1
ORD_006634,Customer Return,Found Better Price Elsewhere,2989.8
ORD_006641,Customer Return,Quality Not as Expected,2830.4
ORD_006647,Customer Return,Defective / Damaged Item,2773.9
ORD_006652,Customer Return,Size / Fit Issue,1297.5
ORD_006655,Customer Return,Size / Fit Issue,3138.2
ORD_006659,RTO (Undelivered),Customer Refused at Doorstep,3977.1
ORD_006663,Customer Return,Size / Fit Issue,296.1
ORD_006674,RTO (Undelivered),Customer Refused at Doorstep,1306.8
ORD_006676,Customer Return,Late Delivery,532.8
ORD_006678,Customer Return,Size / Fit Issue,1664.1
ORD_006680,RTO (Undelivered),Customer Refused at Doorstep,911.6
ORD_006684,Customer Return,Size / Fit Issue,915.3
ORD_006685,Customer Return,Found Better Price Elsewhere,3360.0
ORD_006687,Customer Return,Size / Fit Issue,849.6
ORD_006689,Customer Return,Quality Not as Expected,2697.0
ORD_006691,RTO (Undelivered),Customer Refused at Doorstep,2613.4
ORD_006696,Customer Return,Quality Not as Expected,1073.0
ORD_006697,Customer Return,Quality Not as Expected,1444.1
ORD_006701,RTO (Undelivered),Customer Refused at Doorstep,756.0
ORD_006707,Customer Return,Defective / Damaged Item,1573.8
ORD_006713,Customer Return,Size / Fit Issue,598.6
ORD_006716,RTO (Undelivered),Customer Refused at Doorstep,2445.4
ORD_006717,RTO (Undelivered),Customer Refused at Doorstep,3063.0
ORD_006724,Customer Return,Defective / Damaged Item,3301.1
ORD_006729,Customer Return,Size / Fit Issue,155.1
ORD_006730,RTO (Undelivered),Customer Refused at Doorstep,1003.2
ORD_006733,Customer Return,Late Delivery,1626.4
ORD_006741,Customer Return,Size / Fit Issue,4386.0
ORD_006746,Customer Return,Quality Not as Expected,1190.7
ORD_006747,RTO (Undelivered),Customer Refused at Doorstep,1176.5
ORD_006749,RTO (Undelivered),Customer Refused at Doorstep,824.9
ORD_006754,RTO (Undelivered),Customer Refused at Doorstep,3297.3
ORD_006763,RTO (Undelivered),Customer Refused at Doorstep,390.6
ORD_006766,Customer Return,Size / Fit Issue,2807.2
ORD_006770,Customer Return,Found Better Price Elsewhere,3265.0
ORD_006777,Customer Return,Size / Fit Issue,2334.0
ORD_006779,Customer Return,Quality Not as Expected,2173.6
