order_id,cust_id,order_date,delivery_date,order_status,payment_mode,sale_event,gross_gmv,discount_amount,net_gmv,order_cogs
ORD_006608,CUST_08491,2024-05-29,2024-06-03,Delivered,UPI,BAU Regular,10670.0,2406.2,8263.8,5085.09
ORD_006609,CUST_10646,2025-11-23,2025-11-28,Delivered,COD,BAU Regular,1140.0,171.0,969.0,577.86
ORD_006610,CUST_11989,2025-01-23,2025-01-25,Returned,UPI,BAU Regular,10900.0,3002.2,7897.8,5356.4
ORD_006611,CUST_06526,2025-11-16,2025-11-21,Returned,Credit Card,BAU Regular,2980.0,1072.8,1907.2,1500.06
ORD_006612,CUST_05789,2024-06-18,2024-06-24,Delivered,COD,EORS / BFF Event,4390.0,1992.8,2397.2,2051.39
ORD_006613,CUST_07111,2025-03-30,,RTO,COD,BAU Regular,5210.0,1302.5,3907.5,2362.66
ORD_006614,CUST_07873,2024-10-30,2024-11-04,Delivered,COD,EORS / BFF Event,7570.0,4126.0,3444.0,3659.3
ORD_006615,CUST_08621,2025-08-01,2025-08-03,Delivered,COD,BAU Regular,760.0,281.2,478.8,355.44
ORD_006616,CUST_03396,2025-03-31,2025-04-05,Returned,UPI,BAU Regular,1770.0,531.0,1239.0,757.68
ORD_006617,CUST_05789,2024-12-28,2025-01-01,Delivered,COD,EORS / BFF Event,1160.0,429.2,730.8,512.1
ORD_006618,CUST_04393,2025-11-07,2025-11-10,Returned,Debit Card,BAU Regular,2660.0,476.2,2183.8,1270.18
ORD_006619,CUST_00513,2024-10-18,,RTO,COD,EORS / BFF Event,4310.0,2327.4,1982.6,2160.98
ORD_006620,CUST_07227,2024-06-24,,RTO,COD,EORS / BFF Event,1810.0,905.0,905.0,989.92
ORD_006621,CUST_10697,2025-04-02,2025-04-07,Delivered,UPI,BAU Regular,750.0,225.0,525.0,393.08
ORD_006622,CUST_11228,2025-04-17,2025-04-22,Returned,Credit Card,BAU Regular,1900.0,627.0,1273.0,953.53
ORD_006623,CUST_06124,2024-11-30,2024-12-06,Delivered,UPI,BAU Regular,8800.0,1650.4,7149.6,4226.68
ORD_006624,CUST_09379,2024-12-24,,RTO,UPI,EORS / BFF Event,5210.0,3073.9,2136.1,2582.76
ORD_006625,CUST_08620,2025-12-11,2025-12-17,Returned,Credit Card,EORS / BFF Event,14660.0,7002.1,7657.9,7379.76
ORD_006626,CUST_02657,2025-06-30,2025-07-02,Delivered,COD,EORS / BFF Event,1810.0,850.7,959.3,814.33
ORD_006627,CUST_00693,2024-04-04,,Cancelled,UPI,BAU Regular,1110.0,266.4,843.6,474.27
ORD_006628,CUST_09135,2024-06-20,2024-06-23,Delivered,UPI,EORS / BFF Event,3520.0,1791.2,1728.8,1616.19
ORD_006629,CUST_03396,2025-12-19,2025-12-22,Returned,UPI,EORS / BFF Event,4590.0,1725.9,2864.1,2380.75
ORD_006630,CUST_06463,2025-06-27,2025-06-29,Delivered,UPI,EORS / BFF Event,4310.0,1896.4,2413.6,2160.98
ORD_006631,CUST_06124,2025-11-09,2025-11-11,Delivered,UPI,BAU Regular,2100.0,651.0,1449.0,1125.32
ORD_006632,CUST_09994,2024-08-27,2024-09-01,Delivered,UPI,BAU Regular,2770.0,660.9,2109.1,1397.66
ORD_006633,CUST_07669,2025-07-07,2025-07-09,Delivered,UPI,BAU Regular,4370.0,1485.8,2884.2,2300.48
ORD_006634,CUST_10363,2025-06-21,2025-06-26,Returned,UPI,EORS / BFF Event,5340.0,2350.2,2989.8,2414.44
ORD_006635,CUST_09201,2024-08-19,2024-08-22,Delivered,Credit Card,BAU Regular,1330.0,385.7,944.3,689.95
ORD_006636,CUST_11999,2025-02-09,2025-02-15,Delivered,Credit Card,BAU Regular,2160.0,345.6,1814.4,1165.04
ORD_006637,CUST_10571,2025-04-20,2025-04-25,Delivered,Credit Card,BAU Regular,620.0,74.4,545.6,328.37
ORD_006638,CUST_02452,2024-12-22,,Cancelled,Credit Card,EORS / BFF Event,1160.0,406.0,754.0,512.1
ORD_006639,CUST_11658,2025-09-18,2025-09-24,Delivered,Credit Card,BAU Regular,2390.0,573.6,1816.4,1295.01
ORD_006640,CUST_03971,2025-09-23,2025-09-25,Delivered,COD,BAU Regular,950.0,266.0,684.0,457.78
ORD_006641,CUST_07210,2025-10-05,2025-10-08,Returned,UPI,EORS / BFF Event,4750.0,1919.6,2830.4,2420.34
ORD_006642,CUST_11473,2025-08-27,2025-09-02,Delivered,COD,BAU Regular,1120.0,380.8,739.2,603.32
ORD_006643,CUST_02478,2024-12-25,2024-12-27,Delivered,UPI,EORS / BFF Event,940.0,366.6,573.4,475.93
ORD_006644,CUST_10454,2024-10-20,2024-10-22,Delivered,UPI,EORS / BFF Event,1990.0,776.1,1213.9,860.0
ORD_006645,CUST_11565,2025-09-22,2025-09-25,Delivered,COD,BAU Regular,2290.0,549.6,1740.4,1183.55
ORD_006646,CUST_10426,2024-12-26,2024-12-29,Delivered,Credit Card,EORS / BFF Event,4210.0,1874.9,2335.1,2125.64
ORD_006647,CUST_10012,2024-07-10,2024-07-13,Returned,COD,BAU Regular,3780.0,1006.1,2773.9,1922.51
ORD_006648,CUST_03116,2025-01-06,2025-01-12,Delivered,UPI,BAU Regular,1970.0,669.8,1300.2,869.83
ORD_006649,CUST_04808,2024-05-02,2024-05-05,Delivered,COD,BAU Regular,5790.0,1459.5,4330.5,2795.47
ORD_006650,CUST_09339,2025-06-10,2025-06-14,Delivered,Debit Card,EORS / BFF Event,330.0,165.0,165.0,176.41
ORD_006651,CUST_01349,2024-09-26,2024-10-01,Delivered,Credit Card,BAU Regular,3680.0,785.6,2894.4,1726.42
ORD_006652,CUST_10927,2024-07-21,2024-07-24,Returned,Credit Card,BAU Regular,1730.0,432.5,1297.5,802.53
ORD_006653,CUST_02435,2025-12-10,2025-12-14,Delivered,Debit Card,EORS / BFF Event,840.0,394.8,445.2,444.74
ORD_006654,CUST_06665,2025-08-03,2025-08-05,Delivered,UPI,BAU Regular,1140.0,159.6,980.4,577.86
ORD_006655,CUST_01210,2025-08-13,2025-08-16,Returned,COD,BAU Regular,4420.0,1281.8,3138.2,2156.37
ORD_006656,CUST_02084,2025-04-16,2025-04-22,Delivered,Credit Card,BAU Regular,2370.0,426.6,1943.4,1106.82
ORD_006657,CUST_06856,2025-09-29,2025-10-04,Delivered,Debit Card,BAU Regular,1510.0,347.3,1162.7,747.37
ORD_006658,CUST_07544,2025-07-20,2025-07-23,Delivered,COD,BAU Regular,1510.0,226.5,1283.5,747.37
ORD_006659,CUST_03206,2025-03-25,,RTO,UPI,BAU Regular,4910.0,932.9,3977.1,2168.75
ORD_006660,CUST_01357,2025-12-12,2025-12-17,Delivered,Debit Card,EORS / BFF Event,530.0,249.1,280.9,289.8
ORD_006661,CUST_06463,2024-06-09,2024-06-15,Delivered,UPI,EORS / BFF Event,4370.0,2578.3,1791.7,2300.48
ORD_006662,CUST_10304,2025-12-03,2025-12-06,Delivered,UPI,EORS / BFF Event,790.0,395.0,395.0,424.73
ORD_006663,CUST_02308,2024-10-29,2024-11-02,Returned,Debit Card,EORS / BFF Event,630.0,333.9,296.1,336.48
ORD_006664,CUST_08374,2025-01-22,2025-01-24,Delivered,Credit Card,BAU Regular,1810.0,398.2,1411.8,888.77
ORD_006665,CUST_04560,2024-04-15,2024-04-19,Delivered,Debit Card,BAU Regular,4180.0,1377.4,2802.6,2218.8
ORD_006666,CUST_11500,2025-01-30,2025-02-01,Delivered,Credit Card,BAU Regular,860.0,189.2,670.8,363.04
ORD_006667,CUST_00997,2025-04-05,2025-04-09,Delivered,UPI,BAU Regular,2810.0,758.7,2051.3,1375.3
ORD_006668,CUST_00521,2025-12-30,2026-01-03,Delivered,UPI,EORS / BFF Event,1320.0,765.6,554.4,575.79
ORD_006669,CUST_01426,2025-12-19,2025-12-23,Delivered,UPI,EORS / BFF Event,3930.0,2107.2,1822.8,1724.52
ORD_006670,CUST_09605,2025-12-15,2025-12-21,Delivered,UPI,EORS / BFF Event,2470.0,1098.8,1371.2,1227.83
ORD_006671,CUST_11253,2024-10-04,2024-10-08,Delivered,UPI,EORS / BFF Event,1520.0,532.0,988.0,691.13
ORD_006672,CUST_10050,2025-12-27,2025-12-30,Delivered,Credit Card,EORS / BFF Event,3510.0,1826.5,1683.5,1789.86
ORD_006673,CUST_08711,2024-12-09,2024-12-15,Delivered,COD,EORS / BFF Event,3880.0,1823.6,2056.4,2094.26
ORD_006674,CUST_00595,2025-10-06,,RTO,COD,EORS / BFF Event,2420.0,1113.2,1306.8,1145.42
ORD_006675,CUST_02473,2024-06-22,2024-06-28,Delivered,UPI,EORS / BFF Event,4280.0,1712.0,2568.0,2048.08
ORD_006676,CUST_11435,2025-01-05,2025-01-07,Returned,UPI,BAU Regular,720.0,187.2,532.8,380.6
ORD_006677,CUST_07425,2025-12-14,2025-12-19,Delivered,COD,EORS / BFF Event,2760.0,1471.8,1288.2,1428.07
ORD_006678,CUST_05571,2025-12-05,2025-12-09,Returned,UPI,EORS / BFF Event,3870.0,2205.9,1664.1,1833.96
ORD_006679,CUST_07756,2025-06-06,2025-06-11,Delivered,UPI,EORS / BFF Event,5220.0,2485.4,2734.6,2557.53
ORD_006680,CUST_01984,2025-08-22,,RTO,UPI,BAU Regular,1060.0,148.4,911.6,543.66
ORD_006681,CUST_10950,2024-06-02,2024-06-07,Delivered,COD,EORS / BFF Event,2100.0,1029.0,1071.0,1125.32
ORD_006682,CUST_07825,2025-06-25,2025-06-28,Delivered,COD,EORS / BFF Event,940.0,498.2,441.8,475.93
ORD_006683,CUST_05612,2025-04-11,2025-04-13,Delivered,Credit Card,BAU Regular,1090.0,261.6,828.4,516.21
ORD_006684,CUST_05438,2024-03-18,2024-03-22,Returned,UPI,BAU Regular,1130.0,214.7,915.3,570.65
ORD_006685,CUST_10050,2024-04-06,2024-04-10,Returned,UPI,BAU Regular,4200.0,840.0,3360.0,2138.43
ORD_006686,CUST_03610,2024-04-02,2024-04-08,Delivered,UPI,BAU Regular,3620.0,1064.3,2555.7,1674.13
ORD_006687,CUST_01522,2025-06-26,2025-07-01,Returned,Credit Card,EORS / BFF Event,1770.0,920.4,849.6,757.68
ORD_006688,CUST_02092,2024-05-02,2024-05-07,Delivered,UPI,BAU Regular,2080.0,748.8,1331.2,975.31
ORD_006689,CUST_00964,2024-12-15,2024-12-19,Returned,Credit Card,EORS / BFF Event,5390.0,2693.0,2697.0,2571.89
ORD_006690,CUST_05983,2024-10-08,2024-10-12,Delivered,COD,EORS / BFF Event,3080.0,1694.0,1386.0,1520.13
ORD_006691,CUST_08143,2025-02-09,,RTO,COD,BAU Regular,3580.0,966.6,2613.4,1581.97
ORD_006692,CUST_11419,2025-06-17,,Cancelled,Credit Card,EORS / BFF Event,2290.0,1259.5,1030.5,1183.55
ORD_006693,CUST_09189,2025-06-06,2025-06-09,Delivered,Credit Card,EORS / BFF Event,2990.0,1584.7,1405.3,1388.95
ORD_006694,CUST_06824,2025-01-12,2025-01-16,Delivered,Credit Card,BAU Regular,3790.0,492.7,3297.3,1915.53
ORD_006695,CUST_10572,2024-12-13,2024-12-17,Delivered,UPI,EORS / BFF Event,5990.0,3354.4,2635.6,2956.86
ORD_006696,CUST_10950,2024-10-27,2024-10-30,Returned,UPI,EORS / BFF Event,1850.0,777.0,1073.0,843.02
ORD_006697,CUST_08617,2025-10-11,2025-10-16,Returned,UPI,EORS / BFF Event,2590.0,1145.9,1444.1,1384.54
ORD_006698,CUST_00576,2024-09-21,2024-09-23,Delivered,UPI,BAU Regular,1800.0,504.0,1296.0,875.5
ORD_006699,CUST_03432,2024-07-20,2024-07-25,Delivered,Credit Card,BAU Regular,1600.0,272.0,1328.0,769.38
ORD_006700,CUST_03921,2025-07-08,2025-07-13,Delivered,COD,BAU Regular,1420.0,326.6,1093.4,780.66
ORD_006701,CUST_11962,2024-10-09,,RTO,COD,EORS / BFF Event,1800.0,1044.0,756.0,875.5
ORD_006702,CUST_05558,2025-10-03,2025-10-06,Delivered,UPI,EORS / BFF Event,4150.0,1743.0,2407.0,1812.07
ORD_006703,CUST_09346,2024-09-18,2024-09-24,Delivered,COD,BAU Regular,1630.0,391.2,1238.8,735.77
ORD_006704,CUST_09928,2025-06-15,2025-06-20,Delivered,COD,EORS / BFF Event,1130.0,463.3,666.7,570.65
ORD_006705,CUST_07779,2024-02-04,2024-02-10,Delivered,COD,BAU Regular,1800.0,558.0,1242.0,875.5
ORD_006706,CUST_00262,2024-10-22,2024-10-26,Delivered,COD,EORS / BFF Event,3690.0,1796.7,1893.3,1737.45
ORD_006707,CUST_00274,2024-10-01,2024-10-03,Returned,COD,EORS / BFF Event,3660.0,2086.2,1573.8,1845.99
ORD_006708,CUST_10006,2025-09-09,2025-09-12,Delivered,UPI,BAU Regular,540.0,124.2,415.8,238.86
ORD_006709,CUST_09029,2025-12-15,2025-12-19,Delivered,Credit Card,EORS / BFF Event,2290.0,1175.5,1114.5,1109.02
ORD_006710,CUST_06310,2024-12-11,2024-12-15,Delivered,UPI,EORS / BFF Event,3100.0,1674.0,1426.0,1481.52
ORD_006711,CUST_02893,2025-09-16,2025-09-22,Delivered,UPI,BAU Regular,1960.0,588.0,1372.0,966.26
ORD_006712,CUST_01038,2025-06-14,2025-06-16,Delivered,COD,EORS / BFF Event,1960.0,744.8,1215.2,966.26
ORD_006713,CUST_01838,2025-12-15,2025-12-17,Returned,UPI,EORS / BFF Event,1460.0,861.4,598.6,615.71
ORD_006714,CUST_06787,2025-09-03,2025-09-08,Delivered,UPI,BAU Regular,4700.0,1551.0,3149.0,2080.28
ORD_006715,CUST_06434,2024-03-05,2024-03-10,Delivered,UPI,BAU Regular,2550.0,943.5,1606.5,1218.49
ORD_006716,CUST_11473,2025-06-21,,RTO,COD,EORS / BFF Event,4430.0,1984.6,2445.4,1977.07
ORD_006717,CUST_11634,2025-01-27,,RTO,COD,BAU Regular,4500.0,1437.0,3063.0,2080.34
ORD_006718,CUST_06759,2024-01-13,2024-01-16,Delivered,UPI,BAU Regular,930.0,251.1,678.9,442.31
ORD_006719,CUST_10304,2024-07-14,2024-07-19,Delivered,UPI,BAU Regular,3870.0,735.3,3134.7,1833.96
ORD_006720,CUST_09928,2025-11-15,2025-11-19,Delivered,Debit Card,BAU Regular,3230.0,974.9,2255.1,1582.94
ORD_006721,CUST_09201,2025-11-19,2025-11-21,Delivered,Credit Card,BAU Regular,1080.0,388.8,691.2,529.51
ORD_006722,CUST_05260,2025-08-23,2025-08-29,Delivered,COD,BAU Regular,4980.0,1263.4,3716.6,2473.66
ORD_006723,CUST_04603,2025-12-22,2025-12-26,Delivered,UPI,EORS / BFF Event,1110.0,388.5,721.5,474.27
ORD_006724,CUST_03103,2025-08-30,2025-09-01,Returned,COD,BAU Regular,4240.0,938.9,3301.1,1882.61
ORD_006725,CUST_11455,2024-01-08,2024-01-10,Delivered,UPI,BAU Regular,6450.0,1522.2,4927.8,2897.67
ORD_006726,CUST_10228,2024-08-13,,Cancelled,UPI,BAU Regular,2900.0,1044.0,1856.0,1287.82
ORD_006727,CUST_01956,2024-01-24,2024-01-29,Delivered,UPI,BAU Regular,8190.0,1585.7,6604.3,4082.82
ORD_006728,CUST_02939,2024-03-20,2024-03-23,Delivered,UPI,BAU Regular,920.0,165.6,754.4,388.61
ORD_006729,CUST_06804,2024-06-23,2024-06-28,Returned,UPI,EORS / BFF Event,330.0,174.9,155.1,176.41
ORD_006730,CUST_04911,2025-01-03,,RTO,COD,BAU Regular,1320.0,316.8,1003.2,575.79
ORD_006731,CUST_02473,2025-10-04,2025-10-06,Delivered,Credit Card,EORS / BFF Event,1850.0,703.0,1147.0,843.02
ORD_006732,CUST_09758,2025-10-11,2025-10-17,Delivered,Credit Card,EORS / BFF Event,5420.0,2764.2,2655.8,2494.8
ORD_006733,CUST_00029,2025-04-09,2025-04-15,Returned,UPI,BAU Regular,2140.0,513.6,1626.4,1125.76
ORD_006734,CUST_04034,2025-11-21,2025-11-25,Delivered,COD,BAU Regular,1960.0,588.0,1372.0,966.26
ORD_006735,CUST_11355,2024-12-31,2025-01-02,Delivered,Credit Card,EORS / BFF Event,720.0,410.4,309.6,386.41
ORD_006736,CUST_09346,2025-10-24,2025-10-29,Delivered,COD,EORS / BFF Event,1140.0,592.8,547.2,577.86
ORD_006737,CUST_04744,2024-12-08,,Cancelled,Debit Card,EORS / BFF Event,2480.0,992.0,1488.0,1348.39
ORD_006738,CUST_11346,2024-08-03,,Cancelled,UPI,BAU Regular,3880.0,659.6,3220.4,1937.5
ORD_006739,CUST_10977,2025-11-10,2025-11-16,Delivered,UPI,BAU Regular,4360.0,697.6,3662.4,2190.12
ORD_006740,CUST_00533,2024-10-23,2024-10-26,Delivered,Debit Card,EORS / BFF Event,5830.0,2941.7,2888.3,2541.9
ORD_006741,CUST_01465,2025-01-03,2025-01-05,Returned,COD,BAU Regular,5160.0,774.0,4386.0,2674.6
ORD_006742,CUST_04574,2024-09-19,2024-09-25,Delivered,UPI,BAU Regular,6170.0,1722.4,4447.6,2926.07
ORD_006743,CUST_11357,2025-05-22,2025-05-25,Delivered,Credit Card,BAU Regular,6770.0,1836.6,4933.4,3308.42
ORD_006744,CUST_10313,2025-12-29,2026-01-01,Delivered,Debit Card,EORS / BFF Event,760.0,395.2,364.8,355.44
ORD_006745,CUST_00532,2024-01-20,2024-01-26,Delivered,UPI,BAU Regular,6650.0,1226.2,5423.8,3019.42
ORD_006746,CUST_06052,2025-10-29,2025-11-04,Returned,UPI,EORS / BFF Event,1890.0,699.3,1190.7,983.94
ORD_006747,CUST_08755,2024-01-03,,RTO,COD,BAU Regular,1810.0,633.5,1176.5,888.77
ORD_006748,CUST_03302,2024-10-11,2024-10-15,Delivered,UPI,EORS / BFF Event,1140.0,649.8,490.2,577.86
ORD_006749,CUST_08796,2024-05-27,,RTO,COD,BAU Regular,1130.0,305.1,824.9,570.65
ORD_006750,CUST_04362,2025-07-19,2025-07-23,Delivered,Debit Card,BAU Regular,1730.0,536.3,1193.7,869.03
ORD_006751,CUST_03300,2024-02-09,2024-02-14,Delivered,Credit Card,BAU Regular,4200.0,714.0,3486.0,2138.43
ORD_006752,CUST_04643,2025-02-11,2025-02-13,Delivered,Credit Card,BAU Regular,2450.0,392.0,2058.0,1254.99
ORD_006753,CUST_11533,2024-08-19,2024-08-23,Delivered,UPI,BAU Regular,2960.0,473.6,2486.4,1296.75
ORD_006754,CUST_11036,2024-04-25,,RTO,COD,BAU Regular,3790.0,492.7,3297.3,1915.53
ORD_006755,CUST_11134,2025-07-30,2025-08-02,Delivered,Credit Card,BAU Regular,4960.0,1095.0,3865.0,2350.17
ORD_006756,CUST_11175,2024-06-22,2024-06-25,Delivered,UPI,EORS / BFF Event,940.0,404.2,535.8,475.93
ORD_006757,CUST_01979,2024-06-26,,Cancelled,COD,EORS / BFF Event,8460.0,3765.2,4694.8,4072.02
ORD_006758,CUST_10950,2024-08-01,2024-08-04,Delivered,Credit Card,BAU Regular,3530.0,953.1,2576.9,1817.16
ORD_006759,CUST_02461,2025-03-14,2025-03-17,Delivered,Credit Card,BAU Regular,2660.0,481.4,2178.6,1275.13
ORD_006760,CUST_10275,2025-05-19,2025-05-25,Delivered,COD,BAU Regular,4290.0,1072.5,3217.5,2082.52
ORD_006761,CUST_06395,2024-01-14,2024-01-20,Delivered,UPI,BAU Regular,1860.0,260.4,1599.6,989.85
ORD_006762,CUST_02791,2024-07-07,2024-07-09,Delivered,UPI,BAU Regular,2390.0,334.6,2055.4,1295.01
ORD_006763,CUST_04718,2024-11-23,,RTO,COD,BAU Regular,620.0,229.4,390.6,328.37
ORD_006764,CUST_05204,2024-09-22,2024-09-24,Delivered,UPI,BAU Regular,2140.0,492.2,1647.8,1125.76
ORD_006765,CUST_08938,2025-10-21,2025-10-25,Delivered,UPI,EORS / BFF Event,1140.0,649.8,490.2,558.81
ORD_006766,CUST_07180,2025-08-13,2025-08-19,Returned,UPI,BAU Regular,3190.0,382.8,2807.2,1355.64
ORD_006767,CUST_09977,2025-04-18,2025-04-22,Delivered,UPI,BAU Regular,4200.0,1050.0,3150.0,2138.43
ORD_006768,CUST_04703,2024-09-27,2024-10-02,Delivered,UPI,BAU Regular,1990.0,457.7,1532.3,860.0
ORD_006769,CUST_09088,2025-06-14,2025-06-20,Delivered,UPI,EORS / BFF Event,450.0,247.5,202.5,228.94
ORD_006770,CUST_09769,2025-10-02,2025-10-08,Returned,UPI,EORS / BFF Event,5460.0,2195.0,3265.0,2656.48
ORD_006771,CUST_00706,2025-03-21,2025-03-24,Delivered,Debit Card,BAU Regular,3850.0,787.5,3062.5,1745.6
ORD_006772,CUST_04446,2025-08-10,2025-08-16,Delivered,COD,BAU Regular,3490.0,992.0,2498.0,1765.35
ORD_006773,CUST_10868,2025-07-13,2025-07-17,Delivered,COD,BAU Regular,980.0,196.0,784.0,500.6
ORD_006774,CUST_08517,2025-02-28,2025-03-05,Delivered,UPI,BAU Regular,1330.0,252.7,1077.3,689.95
ORD_006775,CUST_04981,2024-09-04,2024-09-06,Delivered,COD,BAU Regular,1330.0,372.4,957.6,689.95
ORD_006776,CUST_02054,2025-07-10,2025-07-13,Delivered,UPI,BAU Regular,2290.0,755.7,1534.3,1183.55
ORD_006777,CUST_01105,2024-06-17,2024-06-21,Returned,UPI,EORS / BFF Event,3890.0,1556.0,2334.0,1707.11
ORD_006778,CUST_02664,2025-08-06,2025-08-10,Delivered,COD,BAU Regular,4290.0,1293.6,2996.4,2044.74
ORD_006779,CUST_02837,2025-08-28,2025-09-03,Returned,COD,BAU Regular,2470.0,296.4,2173.6,1193.67
ORD_006780,CUST_04387,2025-09-13,2025-09-15,Returned,UPI,BAU Regular,2480.0,892.8,1587.2,1348.39
ORD_006781,CUST_01955,2024-12-18,2024-12-20,Delivered,UPI,EORS / BFF Event,2670.0,1228.2,1441.8,1213.94
ORD_006782,CUST_01639,2024-06-10,,Cancelled,Debit Card,EORS / BFF Event,4400.0,2420.0,1980.0,2379.56
ORD_006783,CUST_10311,2024-03-25,2024-03-27,Delivered,UPI,BAU Regular,2120.0,275.6,1844.4,970.83
ORD_006784,CUST_02907,2025-07-08,2025-07-12,Delivered,Credit Card,BAU Regular,1230.0,295.2,934.8,524.62
ORD_006785,CUST_06599,2025-10-22,2025-10-26,Delivered,COD,EORS / BFF Event,3270.0,1331.3,1938.7,1586.8
ORD_006786,CUST_02262,2025-05-11,2025-05-17,Delivered,Credit Card,BAU Regular,840.0,193.2,646.8,447.68
ORD_006787,CUST_05800,2024-05-04,2024-05-10,Delivered,COD,BAU Regular,1970.0,315.2,1654.8,869.83
ORD_006788,CUST_03313,2025-11-27,2025-11-30,Returned,Credit Card,BAU Regular,1180.0,141.6,1038.4,634.75
ORD_006789,CUST_01042,2025-12-26,2025-12-29,Delivered,Credit Card,EORS / BFF Event,2930.0,1289.2,1640.8,1429.18
ORD_006790,CUST_11834,2024-11-25,,Cancelled,UPI,BAU Regular,4450.0,1091.7,3358.3,2082.13
ORD_006791,CUST_05444,2025-03-21,2025-03-24,Delivered,COD,BAU Regular,1770.0,354.0,1416.0,757.68
ORD_006792,CUST_04654,2025-08-04,2025-08-08,Delivered,UPI,BAU Regular,1110.0,421.8,688.2,474.27
ORD_006793,CUST_02257,2025-07-03,2025-07-07,Delivered,COD,BAU Regular,4200.0,672.0,3528.0,2138.43
ORD_006794,CUST_05831,2025-12-15,2025-12-18,Delivered,UPI,EORS / BFF Event,2690.0,1107.0,1583.0,1250.87
ORD_006795,CUST_07551,2024-04-08,2024-04-11,Delivered,Credit Card,BAU Regular,2530.0,596.1,1933.9,1222.04
ORD_006796,CUST_03562,2025-03-08,2025-03-12,Delivered,UPI,BAU Regular,1510.0,383.8,1126.2,807.55
ORD_006797,CUST_05748,2025-06-10,2025-06-15,Delivered,COD,EORS / BFF Event,2440.0,1351.2,1088.8,1079.74
ORD_006798,CUST_02783,2025-10-24,2025-10-28,Returned,UPI,EORS / BFF Event,1030.0,597.4,432.6,539.36
ORD_006799,CUST_06186,2025-10-16,2025-10-19,Delivered,COD,EORS / BFF Event,3130.0,1485.6,1644.4,1634.13
ORD_006800,CUST_09691,2025-12-20,2025-12-24,Delivered,COD,EORS / BFF Event,1110.0,466.2,643.8,474.27
ORD_006801,CUST_00662,2025-01-09,2025-01-11,Delivered,Credit Card,BAU Regular,5940.0,1549.6,4390.4,3086.3
ORD_006802,CUST_06124,2025-09-21,2025-09-23,Delivered,UPI,BAU Regular,6140.0,1859.1,4280.9,2972.98
ORD_006803,CUST_04727,2024-11-20,,RTO,COD,BAU Regular,820.0,229.6,590.4,431.29
ORD_006804,CUST_00848,2024-11-15,2024-11-17,Delivered,COD,BAU Regular,1580.0,415.8,1164.2,778.05
ORD_006805,CUST_11473,2024-07-16,2024-07-20,Returned,COD,BAU Regular,790.0,158.0,632.0,374.12
ORD_006806,CUST_03045,2025-09-10,2025-09-16,Returned,Credit Card,BAU Regular,1550.0,372.0,1178.0,673.01
ORD_006807,CUST_06656,2025-12-24,2025-12-29,Delivered,COD,EORS / BFF Event,6250.0,2585.2,3664.8,3252.35
ORD_006808,CUST_04407,2024-07-18,2024-07-21,Returned,COD,BAU Regular,4360.0,523.2,3836.8,2206.53
ORD_006809,CUST_03243,2024-02-14,2024-02-18,Delivered,Debit Card,BAU Regular,5360.0,1227.2,4132.8,2639.26
ORD_006810,CUST_06183,2025-09-07,2025-09-11,Delivered,UPI,BAU Regular,2080.0,665.6,1414.4,1062.9
ORD_006811,CUST_08328,2025-04-13,2025-04-17,Delivered,UPI,BAU Regular,2160.0,475.2,1684.8,1165.04
ORD_006812,CUST_09657,2025-12-11,2025-12-17,Returned,Credit Card,EORS / BFF Event,2570.0,1028.0,1542.0,1164.48
ORD_006813,CUST_07544,2024-07-15,,RTO,Credit Card,BAU Regular,540.0,102.6,437.4,238.86
ORD_006814,CUST_06168,2024-02-28,2024-03-05,Delivered,COD,BAU Regular,870.0,200.1,669.9,444.13
ORD_006815,CUST_09518,2024-12-27,,RTO,COD,EORS / BFF Event,1850.0,721.5,1128.5,843.02
ORD_006816,CUST_06124,2024-03-12,2024-03-17,Delivered,Credit Card,BAU Regular,3190.0,638.0,2552.0,1355.64
ORD_006817,CUST_11761,2024-07-22,2024-07-27,Delivered,Debit Card,BAU Regular,4400.0,1171.6,3228.4,2261.29
ORD_006818,CUST_06168,2024-04-18,,RTO,COD,BAU Regular,6470.0,1965.9,4504.1,3138.77
ORD_006819,CUST_03650,2024-06-26,2024-07-02,Returned,COD,EORS / BFF Event,8400.0,3495.4,4904.6,3843.23
ORD_006820,CUST_05324,2024-03-31,2024-04-04,Returned,UPI,BAU Regular,1450.0,478.5,971.5,692.53
ORD_006821,CUST_05789,2025-12-08,2025-12-10,Returned,COD,EORS / BFF Event,540.0,280.8,259.2,267.06
ORD_006822,CUST_03403,2024-08-04,2024-08-07,Returned,UPI,BAU Regular,860.0,266.6,593.4,363.04
ORD_006823,CUST_01755,2024-12-03,2024-12-08,Delivered,COD,EORS / BFF Event,3280.0,1738.4,1541.6,1704.97
ORD_006824,CUST_05184,2025-10-28,2025-11-02,Delivered,UPI,EORS / BFF Event,1570.0,580.9,989.1,753.97
ORD_006825,CUST_10950,2025-06-02,2025-06-05,Delivered,UPI,EORS / BFF Event,1110.0,599.4,510.6,529.18
ORD_006826,CUST_02980,2025-04-11,,Cancelled,Credit Card,BAU Regular,3200.0,544.0,2656.0,1358.82
ORD_006827,CUST_04257,2025-06-17,2025-06-19,Delivered,COD,EORS / BFF Event,6540.0,3429.4,3110.6,3505.32
ORD_006828,CUST_09297,2025-09-20,,RTO,UPI,BAU Regular,3660.0,1354.2,2305.8,1845.99
